gene_id,PLB1K1,PLB1K2,PLB1K3,PLB1K-rmpA1,PLB1K-rmpA2,PLB1K-rmpA3
b3451,11877,12686,4729,13037,2938,5088
b0300,6928,12449,13743,5530,2488,9156
b1298,10370,6795,6694,14258,5687,6275
b1183,6716,5590,4953,11963,12577,8277
Novel00138,7336,6626,7735,8654,11364,8350
Novel00189,11858,8272,8790,4122,9406,7609
Novel00051,6056,5120,7329,10291,14232,6950
Novel00304,9278,7061,5615,10750,12538,4647
b4486,6932,5423,5528,12656,11591,7726
b3219,8851,6782,10266,10939,4550,8312
b4121,9514,8251,7874,7197,6412,10248
b2776,6436,5215,7898,5220,12186,12536
b0823,10071,7444,6972,2468,12069,10410
b3477,2052,1952,4064,13617,13646,14014
Novel00017,11328,10333,13382,3992,4513,5683
Novel00038,11998,7902,13405,5775,4067,6067
b1023,10652,12541,12681,3763,5002,4510
Novel00169,6029,7998,7381,6306,15210,6129
b1573,11269,3063,9499,8953,7094,9071
b4293,11144,11244,5825,8687,5357,6660
b2751,10370,5637,6948,7381,9139,9274
Novel00336,15204,12508,13801,3428,2173,1543
Novel00175,15799,11865,9813,3468,3664,3904
b2754,5567,4707,5053,14620,9267,9293
b4109,5536,6996,8256,7587,6691,13368
Novel00058,6056,6912,6352,10010,11741,7203
Novel00064,8727,8301,14259,8494,3461,4917
b1167,2832,2020,2571,26085,9983,4654
b1838,6440,3318,6089,8021,14662,9575
b0813,3375,6798,9371,7314,10148,10999
b1141,10032,5453,12359,6974,5053,8075
b4268,9064,12190,4256,9343,6611,6457
b2677,4103,4879,4523,17420,8266,8669
b2461,8447,13275,10001,4340,2913,8622
b3990,1399,4288,2822,7349,3699,28028
b2012,12371,6619,5615,4300,4089,14521
b3437,8013,5717,5455,9052,8239,10973
b3662,7401,7321,7658,7820,10697,6533
b4368,10131,7710,3679,12678,1786,11417
b4537,4897,11312,11430,7295,10481,1971
Novel00326,8907,6355,7075,8514,9158,7319
Novel00295,5342,8469,8621,7015,7847,10033
b2396,4639,6619,10528,6450,8177,10891
b1074,1306,10765,10273,12709,6905,5314
Novel00027,2728,2321,782,20758,7971,12537
Novel00361,11018,13849,12502,547,1734,7390
Novel00235,6736,4363,7025,10761,12000,6056
b0353,8727,9270,8450,6775,6025,7649
b1828,3079,7445,9667,5887,11534,9277
b1574,6652,0,9058,6937,11726,12494
b3374,9420,9387,7736,6237,7116,6950
b3880,3548,5131,2835,7992,11384,15861
b3072,11011,8930,8206,7413,5414,5768
b0233,5302,6304,11631,10136,5062,8298
b0567,3561,4705,3592,17743,9242,7803
Novel00332,8475,5643,3077,9427,11204,8755
b3993,2772,4482,2768,7900,7573,21083
b2715,11003,8166,7902,5716,5222,8515
Novel00290,14738,4314,7204,5123,5495,9581
b2623,7000,8411,10200,3714,9416,7611
b2669,4353,3312,4346,15432,11125,7766
b4267,3075,4550,5272,8906,11141,13314
b4345,9934,8649,8865,5384,7865,5534
b0338,3330,5962,5512,16068,5006,10300
b1268,10042,7252,11310,3620,6965,6985
b2254,4730,3807,5119,13027,12827,6663
b4320,4295,5571,5671,11536,8431,10633
b4300,10356,9637,7970,6104,6350,5708
b0512,7895,6895,8224,7468,7072,8508
b2673,19348,10907,3903,7971,1895,2019
b0993,7257,7025,8511,5179,8377,9649
b3257,1451,7591,3293,10086,15984,7494
Novel00319,21306,12305,6677,2645,1565,1191
b3132,6055,7069,3873,12724,7035,8917
Novel00106,5098,5084,5150,13547,10435,6254
b2544,7471,5186,3666,10107,4805,14222
Novel00128,7011,2382,3182,10793,7945,14108
b2470,5435,7647,8017,7084,9579,7602
b0569,4254,3971,6149,9638,14370,6953
b3415,6693,6494,4496,10050,5781,11690
b1759,2160,8631,7060,9912,6474,10955
b4158,5037,5323,8636,8948,9865,7357
b0608,8110,6902,6199,6825,7022,10021
b4399,5196,7061,6850,10234,8177,7551
b2862,10577,2795,8535,8170,7768,7173
b4060,4376,1189,6809,11299,14876,6457
b0570,6841,7437,8317,6115,8075,8145
Novel00210,988,1350,1401,28621,10118,2376
Novel00298,10063,9927,5075,6995,6241,6300
b0650,6330,7426,6608,10121,8647,5449
Novel00153,6740,4603,2981,11294,6854,12010
b2100,4927,5555,4141,13194,6273,10282
b1756,4582,9487,4404,9931,8552,7340
b0037,6466,8848,12254,5284,6399,5007
b3918,4197,5323,10372,12482,5960,5912
Novel00146,12190,7582,14045,2282,4132,3962
b3014,6149,7799,9304,10450,6624,3850
b1666,11447,8711,8313,3183,8071,4300
b1159,9089,9450,8251,5290,6148,5756
b3862,2267,1977,8061,11034,12656,7984
Novel00066,2612,6211,9483,9078,10358,6131
b3642,10709,9142,10469,4009,4356,5157
Novel00174,10856,11310,5162,2875,7290,6311
b0913,10818,11549,12152,2597,3018,3654
b4246,7835,2484,10668,9986,10358,2452
b2409,8367,6693,7595,9651,5028,6429
b3460,9421,11392,8987,5106,4644,4198
Novel00341,3968,6470,3087,12610,8493,9049
b0696,4922,4975,4468,15827,7863,5489
b0981,6385,5843,8291,8035,7907,7059
b4625,9158,2178,10391,11141,2018,8599
b4378,6554,7095,7386,6442,6573,9338
b1954,1937,5528,10551,9427,6829,9096
b2459,6359,8551,6568,4268,8309,9265
b2762,8634,8441,6532,8003,5285,6306
b2738,3311,3412,3756,12274,8024,12176
b4724,10260,8872,9313,648,4932,8759
b0808,6573,5951,4241,10901,7329,7734
b0305,6598,7061,2995,10893,4725,10455
Novel00253,13269,5409,0,1318,11694,10680
b4798,18804,0,6401,6536,6215,4414
b1561,6296,8651,4445,7295,11714,3941
b0132,6247,10771,8152,5700,6710,4583
Novel00002,1195,4547,10307,11217,13167,1683
b1689,9876,14092,9861,2746,2611,2782
b1465,7507,4925,2350,11337,7072,8751
b1514,7367,4237,3421,12148,7851,6918
b3561,3540,6566,9158,8982,7176,6482
b3598,9227,8777,3527,8778,4708,6840
b1301,4817,3796,3623,18081,5337,6203
b2538,7119,8618,6344,7558,4677,7414
b4355,10645,6886,5991,5402,6849,5898
b4304,8854,7657,4262,4197,5675,10960
b2574,7495,5579,7296,7400,7371,6426
b2456,4897,6987,11113,1702,7553,9197
Novel00003,4200,4889,4414,14406,7744,5708
b4433,23731,4837,3077,3535,2988,3183
b1466,4053,4337,2069,9684,12054,9038
b2069,2866,2851,3666,9511,12631,9666
b0018,11752,5590,16764,1751,3699,1577
b4199,5110,4861,1160,13321,11258,5398
b4758,12705,7554,7208,3312,2799,7457
b4249,4444,5637,4707,11843,6963,7419
b1220,2275,3125,3671,17131,8130,6645
b0107,10048,10042,7158,3890,4708,5016
Novel00367,8247,7355,2340,10392,8631,3872
b0916,5576,5984,8047,6560,8190,6444
b3668,1759,3459,5323,13372,10027,6829
Novel00171,15420,15212,7258,926,1174,715
b4347,4639,5394,7019,8600,6814,8229
b1791,4474,6668,5145,4562,11699,8123
Novel00293,2402,4692,4537,11461,9725,7802
b3989,5223,6521,7705,9532,5467,6131
b2548,4658,6646,3903,5355,3789,16150
b1223,4179,4337,4598,9772,11161,6422
b3220,8908,5500,10782,4780,4408,6017
Novel00178,11018,8826,3685,5241,6133,5445
b4064,3134,4347,4741,8624,14846,4537
b3769,2671,1906,7880,10677,8239,8779
b3371,3963,3934,4849,9104,7897,10356
b4157,7835,2129,7620,6225,8385,7883
b1490,6246,4123,3124,14887,6965,4668
b1728,4176,4256,7852,11612,8412,3641
b2709,5236,4095,4225,10516,5743,10053
b1932,6611,6288,6668,6383,4532,9312
b3793,2215,3718,2957,16123,8612,6118
b1755,2640,4039,4376,10931,9812,7867
b2764,6856,8571,6223,5923,6474,5610
Novel00277,6538,8523,4396,8080,6616,5457
b4145,2026,5011,4598,12537,8393,7040
b4783,22385,0,10160,1945,2466,2628
b0859,2813,5203,4823,8040,12947,5723
b1257,2434,1984,3472,15470,7355,8816
b2298,2202,1984,1683,14422,14709,4462
Novel00029,6529,7098,7620,6484,8220,3503
b3992,2099,3993,2328,9888,5549,15547
b1171,3739,2033,2425,13741,9416,8026
b2756,4701,3633,4801,6536,8027,11588
b3906,10797,10073,6974,3176,4941,3315
b1296,8394,7017,6004,10080,3363,4300
b0821,8494,5828,5182,8712,4663,6276
b2718,6863,7344,4672,7156,2646,10472
b2462,8394,14972,6191,2918,3699,2956
b3696,8586,6126,6820,6529,4966,5795
b2006,5424,8599,6565,5028,6374,6791
b4527,7910,10749,6155,5499,996,7428
b2010,8308,5317,8227,6826,4660,5390
b0992,3283,6089,7748,4792,10126,6628
Novel00043,1978,1209,2821,15908,4606,12071
b2106,6197,3252,6013,12626,6403,4013
b4319,3847,3660,2223,12158,7090,9525
b0787,6172,3993,9861,5492,4134,8810
b2921,8844,6543,7671,6695,5543,3137
b0709,2379,4413,4211,6450,16250,4691
b1515,9764,3546,1612,9750,7197,6502
b3411,8824,4960,6554,8505,3358,5838
b4585,6296,17967,3810,4377,5549,0
b3881,1404,2289,910,11014,7247,15066
b3359,5053,3845,5504,7026,9162,7321
b1022,5052,9864,11706,1756,5507,3995
b4436,15915,10481,4445,2553,2158,2299
b0536,9158,2178,10391,3183,0,12899
Novel00343,1352,1286,2945,3759,11438,17011
b4538,6913,5637,4931,5836,5658,8810
b4806,4897,6987,0,10213,6474,9197
b3883,4913,8412,5352,6558,6062,6459
b4128,3561,5081,8082,5777,6277,8918
b1047,2892,3041,5942,5926,13148,6719
b1184,6390,5946,5927,6760,6979,5609
b1992,4976,7889,6453,3789,3759,10680
Novel00305,3013,4300,6839,12569,7968,2830
b3070,7374,4822,4393,13937,2437,4544
b1592,3085,4002,6620,5752,11989,6058
b0873,4799,6391,6873,5116,5827,8412
b2443,4393,6791,7228,8017,5808,5157
b1140,6407,5054,6384,8692,6198,4549
b0987,4609,6576,5752,8811,6601,4869
b0855,7773,4732,4375,9294,3425,7591
b2945,5976,4026,4746,10039,7681,4676
b2102,6457,6142,7034,5536,5881,6064
b2164,8596,5898,6012,5878,3105,7543
b3976,18556,6619,0,9675,0,2178
b4502,4148,1315,8158,3845,9749,9738
b4076,7677,5899,9382,1437,7547,4991
b2256,4551,5081,5747,9078,7672,4645
Novel00016,5441,14492,7902,3782,959,4087
b1528,7105,6336,5643,5145,6783,5560
Novel00180,10512,13077,7340,1124,713,3797
b0152,6331,8657,5747,4126,6103,5574
b4765,7345,10481,0,5106,3237,10346
b2140,1860,3361,2701,9825,12619,6112
b3478,2114,2011,1535,11315,8756,10718
b3801,8090,5974,4928,6142,4503,6798
b1881,3280,10139,7939,4750,3854,6416
b3501,7968,4263,4972,10039,3950,5144
b4492,4253,3812,4232,11172,7424,5395
b1968,8432,5553,8478,4329,4459,4994
b2739,4311,4316,2677,7886,7198,9800
b3557,2702,3212,2146,10095,11608,6343
b1485,6485,5047,3390,11340,4503,5167
b4026,10156,6901,5268,5548,2557,5450
b3523,4797,6084,6773,5465,4345,8383
Novel00176,11752,6521,12446,681,3453,920
b0290,8257,7242,6522,4547,4158,5035
Novel00123,3716,1547,2530,10980,8188,8724
b1202,4733,5613,6807,3846,7042,7504
b0619,4782,4549,3087,6722,7398,8980
b0732,4350,5029,6379,7165,6783,5593
b0517,6716,8145,6248,3268,5327,5518
b3909,6629,8350,8456,3363,5368,3028
Novel00309,7643,5394,5371,5313,5650,5788
b3716,7910,3225,8206,4452,4980,6367
b1872,2974,5107,5993,6808,5626,8584
b3898,6255,5793,4333,6637,5367,6646
b4661,8927,7225,8406,2825,3699,3941
b0614,958,2430,2899,444,27020,1200
b2460,5525,7405,7522,2269,7746,4480
b4544,7870,7486,3334,4377,2312,9361
b4672,10073,4791,1524,0,8878,9459
b4794,0,6211,17780,4539,0,6131
b0293,4497,3707,3266,7503,5549,10135
b3827,7051,4844,5512,5174,4834,7173
b3951,6904,4232,3830,6293,5882,7276
b0327,2150,2727,10408,3985,6316,8748
b4141,5049,6804,5474,5362,4202,7375
b1042,4639,5516,4913,4569,5111,9439
b2248,8555,5568,3883,4539,4365,7188
Novel00323,3176,3021,4103,10616,8291,4818
b1734,4300,7684,6387,3714,8268,3671
Novel00010,7459,8826,7597,2150,4329,3588
b4013,6255,7393,4474,6984,3675,5162
b4496,8275,3795,3756,6163,4949,6938
b3583,6332,3373,4139,6339,5581,8087
b0498,6688,5453,6071,1661,5895,8075
b2103,5282,3559,4795,3978,5625,10540
b3534,5853,3786,3825,6022,6809,7475
b3360,7189,5946,4256,6736,6060,3522
Novel00072,10170,7525,8206,1375,2490,3714
b2863,3326,3586,3422,8170,8403,6455
b2250,3246,4632,4126,12639,4006,4573
b0193,8120,8943,4461,2822,5650,3210
b0057,7761,3164,8051,771,5863,7288
b4292,9978,4922,8051,4753,1466,3644
Novel00237,12469,11043,2342,598,1516,4845
b4289,7411,6379,7208,6011,2644,3148
b4734,7835,3726,7112,6808,3453,3679
b2165,1690,3750,2897,9658,3475,11106
b4760,2415,9188,4384,1679,14898,0
b3864,4764,4532,7208,8832,5599,1491
b4407,5262,3337,2388,4268,3865,13177
b0592,7368,6483,7023,4098,2760,4497
b4317,1671,2544,3702,11340,8072,4897
b4287,4132,6550,3542,6702,5260,6035
b0554,2448,776,2963,9645,7912,8430
b0941,6255,5167,8218,3547,3482,5410
b3083,5037,4791,3048,12450,2466,4204
b3422,6725,4405,5604,4752,3401,7040
b4757,0,8281,1976,7565,3836,10219
Novel00246,7992,8049,5547,3922,4557,1766
b2427,4931,3909,6155,6427,6157,4245
b2726,4018,4777,5015,6285,8410,3301
b1776,3110,5138,8618,5917,4184,4765
b1302,3481,3179,2528,13068,3436,6015
b1815,9261,3461,4604,5135,4470,4762
b4587,4608,5698,4852,4484,4467,7528
b3800,3993,5970,5567,5354,5782,4955
b2540,8238,3657,4985,4581,2904,7220
b2211,3110,6936,9150,4845,5009,2517
Novel00081,4599,3888,3865,7223,4954,7037
Novel00044,1029,245,934,18070,5670,5558
Novel00221,1695,3583,1710,15581,4814,4068
b2098,3586,4855,4257,7480,4377,6865
b1537,5435,646,2467,14404,2994,5422
b2053,471,598,856,17039,4708,7672
b3242,5185,3288,8629,2403,6854,4869
b3456,7173,6298,7763,3260,2431,4274
b2641,4164,5116,5513,5790,2600,7984
b2755,2496,4932,3312,9345,4231,6672
b3958,2631,4338,6051,7560,4947,5436
b1018,2657,6987,6384,9995,3857,1027
b2695,5687,1803,3441,13177,5012,1780
b2155,6195,4209,4097,5598,4446,6316
b1963,2327,3321,6866,7685,4102,6556
b2763,6277,5286,4391,5437,5261,4155
b0066,4035,4078,3205,7890,4445,7105
b0938,6856,5900,7112,2950,2589,5211
b1486,3791,4918,2972,12219,3797,2913
b3817,5552,3081,3780,7076,3670,7386
b1887,8744,2662,5080,5349,2774,5912
Novel00147,9725,5117,7513,1870,2918,3303
b0527,4053,3534,2146,8921,4762,6977
Novel00261,921,742,901,20548,5872,1398
b2406,8835,5603,5983,3412,2719,3687
Novel00032,1062,7071,964,9597,6552,4986
b3268,3440,2618,2810,9445,5912,5814
b4417,4463,4245,4051,4654,0,12573
b4134,11598,8826,2106,3225,2044,2178
b4753,14690,2329,8890,1702,0,2299
b2322,1196,4125,3257,5925,9356,6037
b4356,4659,2586,4347,6748,5475,5956
b0277,3936,5349,4594,4300,5699,5808
b2272,1749,1664,5398,4377,9556,6897
b1483,5325,3799,2935,8329,3352,5893
b1501,2938,2501,3229,8923,5997,6026
b1484,3036,6626,2594,10306,2991,4025
b1572,6833,5200,9924,3800,1204,2567
Novel00107,5650,5375,6155,3732,3237,5306
b0900,4073,4058,6866,4179,4444,5828
b4688,6833,11699,7443,950,1204,1283
b4318,2656,3158,3014,8309,7900,4365
b3520,7309,4449,6634,1829,2577,6589
b0288,5876,4573,1940,5942,7533,3511
b0774,4236,5330,4838,5510,4577,4876
b2190,5720,4069,6205,5108,3852,4410
b4737,0,18632,0,4539,0,6131
b3491,6027,2707,2887,3026,3836,10690
b2681,5238,4413,3532,4681,5539,5762
b1944,758,4688,8259,5798,6682,2848
b3953,11340,5884,1872,3225,1817,4840
b0747,2320,8826,0,3225,10221,4356
b1349,3047,4140,3358,6203,3644,8379
b1172,2044,2430,4638,8880,4053,6718
b2775,3448,4592,3381,2973,8631,5699
b2305,3166,5834,6825,5502,3487,3902
Novel00191,3305,8384,6501,4979,3399,2069
b3454,3703,6341,5155,5836,1958,5333
b1985,4825,4488,5451,4324,5103,4128
b1771,2516,3419,2936,8995,4751,5569
b1357,7123,1694,2694,3301,9416,3902
b4835,5876,0,2667,6128,5179,8277
Novel00026,2222,2818,672,10813,3917,7651
b2759,4380,3125,2982,6851,3538,7197
b3874,3203,5828,4424,4840,6872,2877
b3376,4545,7412,5157,3273,2718,4878
Novel00122,3893,1058,6562,4253,5391,6789
b1314,3128,4251,1420,7611,4135,7343
b3597,5892,3097,2956,4850,5876,5096
b1978,5804,4123,4929,4502,4259,4140
b3043,1277,2126,6088,4662,8162,5398
b2637,3013,5016,4445,5237,3984,6013
b2044,1733,2060,3014,8331,4835,7728
b2075,3613,4081,3279,5965,4776,5937
b2541,3252,3713,2362,8743,3440,6108
b2104,1341,2125,3042,3883,4135,13008
b4476,3155,2876,2387,6945,6720,5432
b0504,5515,6331,8113,1586,2849,3036
b3241,7558,4134,3259,3678,4496,4258
Novel00254,2560,6262,3652,1526,10959,2404
b1196,3198,4563,2540,5002,5285,6757
b4115,4084,2632,4306,3297,8941,4083
b1786,2601,2362,3649,6493,6565,5662
b3808,4715,6901,5927,3530,3836,2384
b1970,1277,405,1933,7992,6005,9597
Novel00046,4497,856,816,9379,4756,6757
b1037,6341,5228,4413,2351,3353,5359
b1925,6005,4896,4672,2087,4914,4431
b3950,2746,1045,4487,4963,5324,8251
b1520,1734,1283,9969,5223,5264,3076
b3074,5294,7050,5767,2576,1866,3977
b0283,5342,3154,1672,5635,2922,7784
b4639,4053,5782,11036,0,1786,3806
b1698,4506,4822,3920,3654,2978,6523
b4474,5303,3632,1541,3982,4487,7371
b3271,3484,3977,1897,6297,4094,6543
b3335,3640,6925,5665,2892,2750,4395
b0273,4736,4505,3821,5487,3246,4447
b1358,5418,4361,3026,3477,3306,6653
b2542,4250,2927,2793,7742,4779,3715
b4452,3326,0,9058,4625,2931,6247
b4332,10018,5405,4750,2703,1186,2106
b4800,6913,6576,9413,0,0,3246
b0788,5710,3680,2508,7043,1948,5016
b2549,4136,4445,2974,3622,3550,7162
b3766,1781,3388,1616,11141,6277,1672
b1762,4064,6443,4612,3649,3582,3498
b4725,6780,3225,6155,1571,5976,2122
b0555,2832,1347,2892,6398,5928,6316
Novel00213,1663,7119,6039,4046,3664,3123
b2258,5922,3900,4548,3800,4015,3422
b1645,4641,3832,4054,4383,5094,3454
b3214,0,2630,837,9772,8733,3462
Novel00179,7603,6560,3531,3319,2182,2158
b4438,0,0,11036,7043,5357,1903
b0596,4012,2918,4070,4594,3952,5762
b4193,4161,3239,6181,2980,4001,4736
b2349,2283,2751,2211,7726,5635,4574
b1946,1277,9721,773,7696,4503,1200
b2558,3849,4200,3186,4093,4391,5422
b1882,4520,2580,3693,4713,1992,7640
b4415,8065,5480,6275,3204,1015,1082
b4749,2671,15244,4849,0,2354,0
b4466,3477,1911,2034,9588,3984,4063
b1566,529,1511,2883,6992,4666,8451
b0971,0,7622,3637,2785,7062,3762
b3455,6427,4585,4167,2553,1214,5820
b4668,6185,2942,0,12900,2726,0
b0505,5840,5555,3313,3045,3217,3770
b2230,4488,5063,5211,2540,5243,2058
b1361,2200,2092,3993,6335,6093,3836
b4827,2712,6880,2462,5656,2390,4245
b0254,3944,5815,6981,1782,2085,3703
b4309,1078,1197,1468,12867,4910,2700
b1019,2495,5141,2516,6551,3298,4165
b2110,1714,5357,8223,1191,2374,5288
b3575,7235,6211,2563,2821,2644,2651
b2163,3205,6352,5577,3342,2119,3511
b2578,6296,3993,3810,3752,3963,2252
b4482,4609,4822,3556,3364,5077,2597
b4288,4421,4030,5016,5122,1948,3460
b4133,3207,3269,3847,4220,7067,2366
b0067,2845,4268,2682,4869,5304,4007
b2245,3289,3337,4777,5792,3672,3088
b2455,4018,4061,4901,1484,4648,4834
b1313,2846,1752,3191,6052,4426,5659
b2975,8275,3587,2377,2549,3785,3344
b1571,10170,1075,4103,2357,2988,3183
b3027,529,504,961,6256,5599,9942
b1705,4591,5240,833,4468,809,7760
b4811,7051,0,1600,3677,4661,6622
b4648,12098,4932,1569,0,0,4869
b0284,3287,2745,2256,6130,3533,5495
b1773,1053,1402,3059,7321,4269,6329
b2246,2733,4030,5458,2755,4215,4235
b1988,2688,3653,4881,2403,4739,5049
b0260,4269,3583,3305,4452,2103,5659
Novel00049,1691,1733,3071,1538,12269,3054
b1072,4808,4827,4849,3714,2119,3010
b4490,6159,5253,6555,2215,936,2194
b1309,2833,5290,3334,4887,3884,2956
b3502,3416,2600,2357,5700,2529,6545
b4773,3673,0,3334,2553,3237,10346
b4573,2948,3552,3746,3552,4503,4798
b2452,5172,4647,3000,2397,3672,4182
b0697,2667,2701,1484,11364,2047,2747
b0282,3002,4896,5451,3280,1512,4833
b1258,352,0,0,13454,3101,5948
b1259,0,1863,1778,7489,4316,7357
b4822,9278,0,2807,2150,2726,5808
b0358,6149,3683,3515,3800,2409,3208
b2233,4650,4468,4349,3265,1697,4279
b1082,3646,2652,3309,4994,5387,2719
b4192,2152,2834,3606,4603,4377,5129
b1421,3975,4496,2925,3883,4071,3228
b1079,1513,6237,2060,5260,5779,1658
b2758,807,3225,3664,6958,3272,4548
b3240,4031,4005,3659,3674,3237,3785
b3905,6318,3606,6118,2050,1485,2769
b3532,3616,3583,3009,4975,3519,3537
b1616,1155,1587,1631,12219,3505,2048
b0217,2467,2347,5293,4678,3558,3791
Novel00334,3298,3947,5312,3328,3188,2997
b4520,1610,4594,0,7834,4966,3024
b1359,3287,3323,3171,3856,4889,3473
b4673,0,0,9698,7427,2354,2508
b4265,2938,3938,2667,3435,5297,3637
b0227,5641,3801,3200,2941,1864,4414
b2757,2612,3230,3556,5991,2532,3924
b2487,3171,3418,3933,3527,3912,3871
b2847,2176,2070,3556,1362,6713,5927
b2423,2012,4211,5298,4197,3015,3024
b2488,6134,3071,3224,2693,854,5761
b1802,2194,3279,4836,2941,3591,4856
b2263,1161,2651,3162,6943,4503,3272
b2001,1725,7001,3862,2798,2939,3240
Novel00119,3021,1596,3199,1575,8060,4097
b4589,3616,0,5744,3771,1594,6791
b2225,7033,4964,2471,2050,2399,2557
b1353,5047,3086,7527,1002,1906,2708
b3367,437,1455,1586,4252,6546,6974
b0644,5407,4115,2618,3133,2383,3555
b1989,0,2206,2106,0,8177,8713
b0262,4041,2402,3057,3629,4749,3320
Novel00242,5125,5362,3256,1425,4516,1444
b1974,1992,1579,1808,4847,5559,5300
b0368,4552,1968,3193,4603,4012,2720
b4075,2754,4367,5417,957,4451,3018
b1555,5085,3225,4616,2357,2490,3183
b3076,2394,2982,3622,5111,4822,1980
b1407,2292,3271,4162,3400,5118,2655
b1481,4897,6987,1482,567,0,6897
b0035,1491,1986,1354,2696,7624,5602
b3483,3214,437,2084,5106,6878,3018
b2257,6079,2638,2904,2595,3478,3004
b3378,3984,3316,2260,3808,3072,4209
b0230,3964,5323,4868,1945,1850,2628
b1849,1495,1991,3122,4470,5271,4212
b2674,5147,4896,3115,2385,3780,1208
b4074,2763,5660,4341,591,3184,3991
b2123,2671,4719,2078,2653,3027,5375
b0804,4680,3215,2832,6146,1375,2197
b1926,5298,2749,3498,3348,5094,452
Novel00260,710,1576,859,11350,4379,1555
b1494,1135,1919,2060,9993,3278,2013
b1936,1896,601,4015,5710,2227,5933
b3680,4930,4314,3222,3153,1043,3703
b0944,5455,3774,2926,2585,3059,2561
b3718,2682,2551,4648,3899,2149,4350
b3654,1520,723,1035,5723,9599,1665
b0106,5275,4182,4390,1936,1679,2752
b2752,1551,3136,2465,5393,3247,4371
b2506,1632,1553,4149,5447,4316,3066
b1389,1836,1165,1111,9362,3237,3449
b1940,1540,3661,2562,4638,4749,2892
b4506,8752,3568,5675,869,0,1174
b2915,2289,2904,3464,4244,1345,5733
b4428,4701,4472,2134,3268,3107,2207
b0566,6015,5061,3150,1287,1427,2824
b2968,6566,3123,1788,2510,2025,3699
b2734,3220,2552,6576,2611,709,4031
b3104,0,1879,3586,5149,3482,5564
b2547,2332,1442,1693,4377,2569,7226
b3691,2045,1297,990,9194,2163,3841
b2919,3140,2347,1222,2183,5139,5476
b1006,4510,1514,2167,3227,3390,4609
b1556,1632,1553,3704,5674,1439,5365
b2539,2038,3877,3700,2834,1796,5103
b3596,1908,5081,3117,2653,4036,2508
b4776,3093,3923,0,5733,3634,2904
b2062,464,883,0,8815,2862,6244
b2045,826,1440,750,7175,3881,5169
b0216,2289,4356,6235,0,2018,4300
b1392,3127,2035,1494,6065,1161,5101
b0278,2018,3359,3892,3331,3779,2605
b1039,3616,3440,3283,1257,3984,3396
b2719,2984,2620,3542,4787,2023,3018
b0597,4684,4861,2319,3552,751,2799
b1147,2527,1803,1434,5930,2506,4747
b3334,3053,2178,3464,3714,4372,2150
b1506,3474,6608,3941,2415,0,2446
b1945,0,4505,3185,4756,3710,2635
b3582,1638,2142,1115,5409,2707,5768
b1774,2364,1285,1533,5987,2828,4757
b0692,2938,3811,2303,3342,2707,3637
b4616,1259,2396,1143,3501,3329,7095
b2956,1924,2662,3651,1824,6165,2463
b3952,2808,2289,1456,4601,3005,4520
b0340,1497,3560,2038,5724,2309,3515
b0649,2550,1963,3527,3882,3959,2736
b2505,4076,2585,2775,3542,2395,3190
b4130,3627,2415,2415,4035,2984,3066
b3581,1861,3794,1207,3512,1172,6991
b4501,1754,3337,7961,3049,773,1647
b4819,7835,9316,0,1362,0,0
b4110,2006,4388,3095,3067,4065,1883
b1338,4706,3198,4394,2898,474,2778
b0689,1068,4404,5172,2476,3139,2007
b3013,3043,2171,2417,4627,4022,1964
b4270,2074,0,1883,8651,3656,1948
b2360,855,1220,1552,6982,4143,3411
b4663,0,3855,5518,1409,3572,3806
b0285,4974,1752,1672,4226,2922,2595
b3896,1502,1906,2728,4642,3825,3449
b3457,3423,5970,2762,2512,838,2500
b4561,2723,3237,6178,1420,1200,3196
b1879,3731,2904,2540,2358,1943,4459
b4611,1224,0,6668,3404,4316,2299
Novel00321,4664,887,3387,1297,3288,4379
b1803,4380,1910,3479,2918,2573,2570
b1337,4511,4059,3652,1610,1934,2061
Novel00264,3506,2858,4546,1741,2207,2822
b2043,1390,1683,2065,4656,4009,3797
b2071,3434,5444,2425,1061,2690,2508
b4721,2448,0,0,2553,3237,9197
b4582,4120,3190,2435,2931,1773,2969
b0513,2979,3606,2335,2541,2983,2924
b2864,2382,4532,6487,1656,0,2237
b2774,0,2560,2036,2807,6721,3159
b1310,1500,3631,2599,2938,3485,3073
b3917,3383,2710,2101,3714,3296,2007
b3907,1874,4050,4329,1895,1051,3999
b4665,2938,2795,5334,6128,0,0
b1345,2852,2306,2460,3768,3394,2411
b0241,4173,3811,4243,2437,1030,1411
b0507,3363,2917,3682,2820,2441,1858
b4281,1526,5081,1385,2122,3363,3583
b0286,2810,1701,2087,3197,3378,3839
b2632,1428,3882,2223,4255,2697,2491
b4437,1296,6165,5883,0,1142,2434
b2076,2234,2724,1664,4380,3281,2582
b0295,3093,3677,3509,1613,2044,2904
b1287,1250,2676,2695,3151,4270,2788
b0153,1600,2621,3712,3708,2429,2755
b2503,1257,2018,2496,2512,5124,3393
b1987,2781,1587,3365,3093,2124,3830
b2489,3019,2430,2741,2583,3070,2835
b3533,2490,2049,2627,3322,2907,3224
b0749,0,6619,4211,1613,4089,0
b1862,1754,2503,1062,3252,4895,3020
b2447,297,1976,1616,6189,4708,1672
b0909,1383,2630,2510,4486,3046,2380
b1939,1593,3704,4017,3076,2964,997
b0943,2050,3250,3411,1663,2108,3850
b3266,3634,2646,2474,2447,1851,3252
