gene_id,PLB1K1,PLB1K2,PLB1K3,PLB1K-rmpA1,PLB1K-rmpA2,PLB1K-rmpA3
b0857,1630.3243985201082,1457.2967238531278,1580.2094198404263,1512.5870554220244,1734.110963065836,1244.9878824148163
b4526,1613.1136803015656,0.0,869.0223366454989,1870.1788183086808,2144.914649346919,3079.5952389545373
b0588,1182.8457248380055,2077.5207393643896,1638.7013078838734,2940.3439481154624,1123.8077854585947,430.54947211279
b1769,1318.9668598392045,906.9053382364673,546.8527310728621,1412.0959395743143,2024.506672333498,3229.1210408459247
b2359,759.6185177365762,0.0,818.8864326082586,4847.0649903687645,2020.9652612448679,1934.2912244673125
b1924,1469.9517969382357,1204.612865681873,1161.481776862734,2956.004901234586,1434.2714908951605,1248.1692824550587
b1155,999.0039620490297,2604.9408651472995,1076.9934941333106,386.30351027171633,1329.2096285991363,2544.0595655137517
b0042,732.2378296616224,490.66611004890933,1261.7535849372148,1697.9083339983208,2725.706067882243,2795.3901686928925
b4677,0.0,0.0,0.0,2423.5324951843822,5557.654468423387,2659.650433642555
b0593,1290.0215610171106,655.1403304585625,1642.4150785532986,3808.2217668002304,1871.0455251595301,447.5169389940822
b3323,93.87664482841313,523.74472420951,202.40050148367388,4242.813215855911,3118.802698720176,2388.1709635418792
b2444,560.9129528497684,3131.4421405368594,1811.3916440121457,1299.8591088872618,746.0572693380587,1427.3881513887077
b2376,2498.6833631829295,0.0,2691.55529266592,2317.821061630298,664.6048142995681,636.2800080484581
b0514,1444.135719610422,806.7506453613154,2852.1758741185604,1674.4169043196353,1600.7178120607716,612.9497410866813
b3949,510.84540894128145,1426.9746608725773,1375.9520330220398,1332.4860945521025,2547.455043087865,2275.7614954533183
b3719,1532.5362268238443,131.3956062490525,762.2514298995242,2324.346458763266,1724.6672001628224,3001.120704628561
b4650,1094.4452176245832,0.0,1179.1221875425038,0.0,5094.91008617573,2090.179826439185
b1567,0.0,1027.2747397653195,1981.296652138349,3198.749674581002,1222.9672959402355,2340.449962938245
b0335,1096.0098283717234,1224.8275743355732,1338.8143263277877,2119.4489887880654,1846.25564753912,1674.4768878475256
b3328,944.2425858991221,703.8394013061134,1356.4547370075575,3286.189996162776,2512.040932201565,801.7128101410572
b2061,0.0,347.32544868630663,334.2393602482688,5763.230747837498,1239.493881020509,2767.8180350107928
b0771,975.5348008419264,817.7768500815156,1050.9970994473342,2474.4305928215344,1621.9662785925518,2406.1988971032524
b1579,1152.3358152687713,1287.3094010833745,1738.0446732909977,1870.1788183086808,766.1252655069623,2053.063492636358
b2384,1461.3464378289646,1039.2197948788698,1144.7698088503207,2927.293153849526,1943.0542172950074,676.5777418915271
b1796,753.3600747480154,0.0,0.0,874.4032158177363,5011.096690411487,2878.1065697391923
b0117,1636.582841508669,1578.5849757753301,801.2460219284889,1725.315001956787,1682.1702670992622,1231.2018155737665
b2917,1221.178688142941,1149.481842080872,1385.236459695603,1491.7057845965262,2137.831827169659,1391.3322842659618
b0303,582.0351979361615,0.0,1253.3976009310081,4724.387524268963,0.0,2962.943904145653
b0583,1554.4407772838074,992.3584248180189,1674.9105719107692,772.6070205434327,2953.5368479174413,565.228740483047
Novel00325,0.0,0.0,858.8094673045796,3698.595094966365,1060.0623858632543,4059.4664513491625
b2848,0.0,957.4421098707182,1538.4294998093928,1986.3308872755142,3797.573157374264,1090.1597471230248
b1347,656.3542084253219,0.0,0.0,3046.055381669547,4366.559872280822,1672.355954487364
b2354,312.9221494280438,1397.5714482853766,1011.0740647510131,3264.003645910684,1247.7571735606457,1990.495958511593
b2981,1410.4965885469073,1970.0152433424375,1266.3957982739962,1226.7746609980181,1251.2985846492757,1197.266881811182
b3080,1407.3673670526268,1178.8850546680724,884.8058619905561,2175.5674041315915,1481.4903054102274,1567.3697531593684
b1497,833.9375282257366,532.0143777496601,1283.1077662864097,2624.5147268798023,1742.3742556059726,1970.3470915900587
b4083,69.62517824773974,853.6120154221662,75.20385605586048,4670.879267778624,2770.5639416715567,1414.6625512277385
b4430,0.0,2265.885070001143,0.0,4703.506253443465,2697.374779173203,0.0
b4458,3536.020288536895,0.0,1270.1095689434214,1366.4181596435371,0.0,1500.5603523142804
b2161,991.9632136868988,1231.2595270890233,1900.5221400783507,1278.9778380617636,1466.1441906928305,1544.0394861975917
b2918,1107.744408975275,773.6720312007147,2088.0675588843237,2248.651852020835,1104.920259652568,1233.3227489339279
b2109,667.3064836553034,1614.4201411159806,2095.495100223174,1353.3673653776007,1035.2725082428442,1627.816353923972
b2985,1351.823685529149,431.8596848745082,207.9711574878117,2688.4636187828905,2311.36097051253,1967.1656915498163
b2274,1304.1030577413724,728.6483619265639,2458.5161831594883,2646.701077131894,433.2326231757398,830.3454105032379
b3586,363.7719987101009,1490.3753380137284,522.7132217215982,2390.9055095195417,2419.964243897184,1852.635290101094
b2119,632.8850472182186,141.5029605759027,272.9621442027529,2790.259814057194,2526.206576556085,2901.436836700969
b2083,629.7558257239381,2110.59935352499,0.0,2920.767756716558,1675.087444922002,1603.4256202821143
b3379,941.1133644048417,1402.1657002521267,1690.6940972558264,1455.1635606519044,834.5925465538094,1996.8587585920777
b3525,1257.1647353271658,1404.0034010388267,967.4372593852669,1666.5864277600735,955.0005235672303,2057.305359356681
b2859,345.77897511798835,1930.5046764283868,2233.833057659263,1603.942615283579,919.5864126809299,1320.2810167005505
b1311,156.4610747140219,174.5815747365033,674.0493765006754,3264.003645910684,2079.988779388702,2985.213704427349
b0135,779.176152075829,373.0532597001071,480.00485902320827,2065.9407322977263,2664.3216090126557,2550.4223655942365
b1700,0.0,0.0,505.0728110418284,2175.5674041315915,4366.559872280822,2388.1709635418792
b0935,360.64277721582044,1075.9738106128705,1037.0704594369895,2512.2778961927497,2240.5327487399295,1685.0815546483332
b1459,262.0723001459867,1023.5993381919195,1550.4992544850247,2580.1420263756186,1391.7745578316,1998.9796919522391
b3270,1373.7282359891121,1256.0684877094739,1076.9934941333106,1738.3657962227235,1162.7633074335251,1589.6395534410644
b1001,548.3960668726468,1471.0794797533779,709.3301978602149,1526.9429291145543,1897.015873142817,2374.3848967008294
b2368,1066.2822241760591,529.2578265696101,1148.483579519746,1374.2486362030988,2521.4846951045783,1810.2166228978633
b3818,362.2073879629607,0.0,389.94592028964695,1679.6372220260098,3370.2428860129075,3224.879174125602
b2407,826.8967798636057,1292.8225034434745,1603.420486524334,959.2333785463226,1539.3333531911844,1893.9934906242436
b1873,1127.3020433145277,1819.3237788330346,944.2261927013594,1016.6568733164426,1332.7510396877663,1754.0118888535828
b0573,828.4613906107459,0.0,1338.8143263277877,3361.884602905207,1101.378848563938,2108.2077600005578
b2270,797.9514810415117,980.4133697044687,946.0830780360719,2128.584544774221,1698.6968521795357,1930.0493577469895
b4363,1164.070395872323,650.5460784918124,1253.3976009310081,2698.9042541956396,1160.4023667077718,1481.4719520728265
b0594,855.8420786856998,860.9628185689663,1383.3795743608903,1687.4676985855717,2049.296549953908,1526.0115526362188
b0629,0.0,969.3871649842685,934.01332336044,3185.698880315066,3076.3057656566157,920.4850783101027
b1957,1507.5024548696008,0.0,811.4588912694081,874.4032158177363,1002.2193380822972,3836.7684485322025
b0252,335.60900526157695,937.2274012170178,723.2568378705595,3112.6144324258225,1784.8711886695328,1921.5656243063436
b2694,0.0,2001.2561567163382,0.0,2077.686447137069,2382.1891922851305,2280.0033621736416
b1568,474.0770563834863,1059.4345035325703,2553.217335229831,2199.058833810277,0.0,1810.2166228978633
Novel00069,656.3542084253219,734.161464286664,2122.419937576507,1141.9444982694317,1310.3221027931095,2090.179826439185
b3723,329.35056227301607,735.999165073364,532.9260910625175,1528.248008541148,875.909009254493,4404.118122375411
b4366,1627.1951770258277,1363.5739837314259,1314.674816976524,707.3530492137509,1893.474462054187,776.2616098191189
b4519,0.0,0.0,3601.4291066750966,3877.3909764096934,0.0,1063.6480801210057
b0648,584.3821140568717,217.76754322395414,1258.9682569351457,2936.4287098356813,1036.4529786057208,2479.371098028825
b1577,1796.9554430905414,1003.3846295382191,806.8166779326266,1215.0289461586754,1593.6349898835115,1334.0670835416006
b4578,1276.7223696664187,356.5139526198068,687.9760165110199,2221.245184062369,2122.485712452262,1625.6954205638106
b2013,521.0153787976928,872.9078736825167,982.2923420629678,2718.480445594544,1731.7500223400825,1657.5094209662334
b0856,1590.4268244680325,1777.0566607389337,778.9633979119376,1677.0270631728226,768.4862062327155,1103.945813964075
b0249,3447.619781323472,642.2764249516622,1238.5425182533072,0.0,763.7643247812089,731.7220092557268
b0520,844.8898034557182,1322.2257160306751,363.94952560367045,1764.4673847545962,3147.133987429216,860.0384775454992
b0043,857.4066894328399,1197.2620625350728,346.3091149239007,2236.9061371814923,1710.5015558083023,1909.900490825455
b1699,1496.5501796396193,1075.0549602195204,805.8882352652704,1363.8080007903498,1705.7796743567956,1360.5787505436197
b3576,1768.0101442684474,2304.4767865218437,0.0,683.8616195350654,783.8323209501124,1875.9655570628706
b1909,1584.9506868530418,3542.1682663643173,1707.40606526824,0.0,0.0,0.0
b4580,893.392736617065,961.1175114441182,1211.6176808999744,1342.9267299648516,1540.5138235540612,1979.8912917107855
b2050,112.65197379409577,0.0,242.32353617999487,4311.982425465374,2247.6155709171894,2151.6868938838693
b4254,1097.5744391188634,460.34404706835875,739.0403632156166,2068.5508911509132,2007.9800872532246,1746.5886220930174
b1697,360.64277721582044,805.8317949679654,777.106512577225,2718.480445594544,1918.2643396745973,1835.6678232198017
b3897,945.8071966462624,1233.0972278757235,679.6200325048133,2651.921394838269,1468.505131418584,1103.945813964075
b2120,907.4742333413269,1013.4919838650693,1238.5425182533072,1964.1445370234226,2091.7934830174686,692.4847420927385
b2987,1011.5208480261515,1027.2747397653195,494.8599417009091,2239.5162960346797,2078.808309025825,1170.755214809163
b2933,298.0583473302117,665.2476847854126,1604.3489291916903,1267.2321232224208,1716.4039076226857,2400.8965637028487
b3899,1234.4778794936326,849.0177634554161,2046.2876388532902,1101.487036045029,1515.7239459336508,725.3592091752422
b1701,891.8281258699247,815.0202989014655,699.1173285192956,1316.8251414329789,3018.4627178756587,1238.6250823343319
b0041,715.8094168166501,998.790377571469,578.4197817629763,3941.339868312781,1189.9141257796887,910.9408781893759
b1554,1291.5861717642506,577.038047023811,1669.3399159066314,897.8946454964217,1030.5506267913374,1972.46802495022
b4735,2554.2270447064075,1426.9746608725773,0.0,1481.265149183777,0.0,1625.6954205638106
b4080,940.3310590312716,1154.994944440972,709.3301978602149,1853.2127857629634,1750.6375481461093,1316.0391499802274
b2121,1455.8703002139737,542.1217320765103,1568.1396651647945,1406.8756218679398,806.2612578447691,1544.0394861975917
b4500,1197.7095269358376,870.1513225024665,1064.9237394576787,1944.5683456245179,1434.2714908951605,1067.8899468413288
b4181,0.0,383.16061402695726,1847.6009080390415,4375.931317368462,1368.1651505740665,436.9122721932746
b0940,1325.2253028277653,592.6585037107612,1542.143270478818,1414.7060984275017,1198.1774183198254,1282.1042162176432
b4204,346.5612804915585,387.75486599370737,0.0,4425.524335579021,2076.4473683000715,1324.5228834208735
b0575,920.7734246920188,783.779385527565,755.75233122803,1983.720728422327,1925.3471618518572,1340.429883622085
b1395,289.4529882209405,539.3651808964603,415.9423149756234,4815.743084130518,1155.680485256265,1229.0808822136048
b1146,686.0818126209859,766.3212280539145,0.0,3979.187171683997,0.0,2620.413166479567
b1948,560.9129528497684,835.2350075551659,603.4877337815965,2384.3801123865733,746.0572693380587,2616.1712997592435
b2269,341.0851428765677,508.12426752255965,1225.544320910319,2507.057578486375,1664.463211656112,1592.8209534813068
b1581,681.3879803795653,1141.2121885407216,244.1804215147075,1842.7721503502144,1056.5209747746244,2600.2642995580322
b4586,574.9944495740305,1925.9104244616367,2476.156593839258,332.79525378137726,382.4723975720428,1097.5830138835902
b0323,725.1970812994914,810.4260469347154,1093.7054621457241,2691.073777636078,770.8471469584689,1477.2300853525035
b4615,1231.3486579993523,0.0,0.0,2855.513785386876,2183.8701713218493,1567.3697531593684
b1565,1802.4315807055323,1510.5900466674289,1942.3020601093842,0.0,1198.1774183198254,0.0
b2721,161.15490695544256,630.331369838112,520.8563363868856,3180.4785626086914,1179.2898925137986,2258.7940285720265
b4567,582.0351979361615,650.5460784918124,1253.3976009310081,2024.1781906467297,2321.9852037784203,740.2057426963729
b1152,1044.377673716096,583.4699997772611,562.6362564179192,1817.9756412449353,1620.785808229675,1773.1002890950365
b3877,298.8406527037818,222.36179519070424,750.1816752238922,2077.686447137069,1719.9453187113158,2659.650433642555
b0539,522.5799895448331,583.4699997772611,1687.9087692537576,1817.9756412449353,695.2970437343616,1994.737825231916
b4747,0.0,0.0,0.0,3900.8824060883785,1490.9340683132407,2854.7763027774154
b1168,814.379893886484,606.4412596110116,487.4324003620587,1888.4499302809916,1804.9391848384364,1843.091089980367
b2046,280.0653237380992,208.57903929045398,301.74386689079824,4325.03321973131,1612.5225156895383,1424.2067513484653
b2770,353.6020288536895,1185.3170074215225,1142.912923515608,2460.0747191290043,940.8348792127101,1349.974083742812
b2373,406.7987942564569,272.8985668249552,350.95132826068226,2264.312805139959,1947.776098746514,2485.73389810931
b0137,0.0,762.6458264805145,980.4354567282552,2111.6185122285033,2421.144714260061,1448.597484990323
b4277,417.75106948643844,933.5519996436177,450.2946936678066,3877.3909764096934,1666.8241523818654,532.3542734005433
b2226,1170.3288388608837,1307.524109737075,990.6483260691745,775.2171793966199,1555.8599382714578,1063.6480801210057
b4183,626.6266042296577,700.1639997327134,1350.8840810034199,969.6740139590717,2222.8256932967793,1329.8252168212775
b2633,671.2180105231539,749.7819209736143,542.2105177360805,1945.8734250511116,1338.6533915021496,2135.7798936826575
b4096,1417.5373369090382,226.0371967641043,436.36805365746204,1409.4857807211272,2154.3584122499324,1546.1604195577531
b2058,564.0421743440489,0.0,0.0,4905.793564565479,1875.767406611037,717.9359424146769
b1886,1410.4965885469073,648.7083777051123,1608.9911425284718,1346.8419682446327,551.2796594634074,1056.2248133604405
b0602,1016.2146802675721,125.8825038889524,608.1299471183779,1047.97877955469,1802.578244112683,2444.3756975861597
b1085,429.4856500899901,479.6399053287091,2776.9720180627,1494.3159434497134,1714.0429668969323,0.0
b2335,1344.000631793448,0.0,1448.3705610758316,1558.2648353528016,1429.5496094436537,1026.531746318179
b3048,1294.715393258531,1447.1893695262775,557.9940430811376,900.504804349609,860.5628945370962,1483.5928854329882
b1372,1148.4242884009207,549.4725352233105,1236.6856329185946,1521.7226114081798,1036.4529786057208,1252.4111491753818
b1890,776.8292359551186,867.3947713224165,1170.766203536297,720.4038434796872,2272.4054485375996,988.3549458352716
b0138,0.0,0.0,0.0,4208.881150764477,1930.069043303364,1848.3934233807709
b4435,1414.408115414758,790.2113382810151,2285.825847031216,819.5898799008036,940.8348792127101,0.0
b0319,1276.7223696664187,1248.7176845626739,1375.9520330220398,555.9638357288891,1273.7275215439324,609.768341046439
b3141,1276.7223696664187,1019.0050862251694,982.2923420629678,1058.419414967439,728.3502138949086,1393.4532176261232
b0342,225.30394758819153,251.7650077779048,1942.3020601093842,1567.4003913389572,1198.1774183198254,1721.137421771079
b2252,228.43316908247195,1021.7616374052194,1232.0434195818132,2122.0591476412524,1217.0649441258522,1164.3924147286784
b3488,1444.135719610422,664.3288343920626,549.6380590749309,1084.5210034993117,1581.8302862547448,1189.8436150506166
b2345,650.8780708103311,581.632298990561,1122.4871848337693,1359.892762510569,1385.8722060172167,1657.5094209662334
b0455,0.0,1351.6289286178758,0.0,2805.920767176318,1608.9811046009083,1539.7976194772687
b4095,727.5439974202018,948.253605937218,914.5160273459577,1406.8756218679398,1290.254106624206,1389.2113509058001
b2334,1128.0843486880979,945.497054757168,1215.3314515693996,1307.6895854468235,1124.9882558214715,717.9359424146769
b0509,157.243380087592,525.58242499621,168.976565458847,4730.912921401931,1043.535800782981,998.9596126360792
b3721,780.7407628229693,436.4539368412583,1261.7535849372148,2264.312805139959,649.2586995821714,1366.9415506241041
b2385,1523.9308677145732,709.3525036662135,957.2243900443476,147.4739752050809,1012.8435713481873,1778.4026224954405
b0901,0.0,781.9416847408648,251.6079628535579,2976.8861720600844,1861.6017622565168,1485.7138187931496
b4082,534.3145701483847,447.48014156145854,575.6344537609074,1550.4343587932399,2310.180500149653,1531.3138860366225
b4593,792.4753434265209,0.0,0.0,4596.489740462786,1054.160034048871,1008.503812756806
b4186,474.0770563834863,396.9433699272075,1021.2869340919325,2473.1255133949408,1417.7449058148868,1206.8110819319088
b3138,289.4529882209405,645.9518265250623,311.02829356436126,1677.0270631728226,2691.4724273588195,1471.9277519520997
b0246,2168.5504955363435,0.0,0.0,0.0,1153.3195445305116,2760.3947682502276
b2273,192.44712189824693,1074.1361098261705,622.0565871287225,2230.3807400485243,0.0,2693.585367405139
b0291,764.312349977997,427.2654329077581,470.72043234964525,2026.788349499917,1379.9698542028334,1737.0444219722906
b1797,1532.5362268238443,0.0,1650.7710625595055,2221.245184062369,1018.7459231625706,0.0
b3380,1011.5208480261515,753.4573225470143,968.3657020526232,1173.266404507679,897.1574757862732,1573.7325532398531
b0366,898.0865688584856,0.0,193.11607481011086,3957.000821431905,1194.6360072311952,914.1222782296181
b1949,0.0,1711.8182828110826,0.0,1185.0121193470218,3396.2132339961945,650.0660748895081
b0385,1853.2814299875893,276.57396839835525,1064.9237394576787,1145.8597365492126,1315.0439842446162,471.9076726359398
b0334,474.85936175705643,424.50888172770806,818.8864326082586,2533.159167018248,1136.7929594502382,1450.7184183504844
b3876,687.6464233681262,877.5021256492666,952.5821767075661,797.4035296487117,1436.6324316209136,1625.6954205638106
b0292,1443.353414236852,460.34404706835875,1110.4174301581374,1911.9413599596771,547.7382483747773,786.8662766199266
b2969,640.7081009539196,536.6086297164102,1035.2135741022769,1857.1280240427443,638.6344663162813,1834.607356539721
b0805,1027.1669554975538,809.5071965413654,455.8653496719444,1401.6553041615653,2007.9800872532246,768.8383430585535
b2336,366.1189148308112,1637.3914009497312,1183.7644008792854,1273.757520355389,1461.422309241324,466.60533923553595
b2056,0.0,379.4852124535572,0.0,3676.4087447142733,1355.179976582423,1873.8446237027092
b2115,334.04439451443676,560.4987399435107,360.2357549342453,3877.3909764096934,1333.931510050643,638.4009414086196
b2089,1750.0171206763348,888.5283303694669,856.952581969867,922.6911546017008,846.3972501825762,607.6474076862775
b2971,0.0,374.89096048680716,723.2568378705595,3891.746850102223,1784.8711886695328,427.3680720725477
b0321,582.8175033097316,977.6568185244186,1047.283328777909,2141.635339040157,775.5690284099757,866.4012776259838
b0022,1498.8970957603296,1116.4032279202713,1076.9934941333106,0.0,1329.2096285991363,636.2800080484581
b4791,0.0,2054.549479530639,1981.296652138349,2132.4997830540015,0.0,0.0
b2986,198.7055648868078,0.0,428.94051231861164,1384.689271615848,2646.614553569506,2026.5518256343391
b1692,477.20627787776675,1065.8664562860204,171.7618934609159,2582.752185228806,1904.098695320077,405.09827179085164
b4325,497.5462175905896,185.60777945670353,179.18943479976633,1346.8419682446327,2207.4795785793826,2112.449626720881
b1560,525.7092110391136,734.161464286664,1131.7716115073324,913.5555986155454,524.1288411172438,2173.9566941655653
b0036,175.23640367970452,588.0642517440112,377.876165614015,2848.988388253908,2100.0567755576053,670.2149418110425
b3069,0.0,2026.9839677301386,0.0,2105.0931150955353,2412.881421719924,0.0
b0375,663.3949567874528,0.0,952.5821767075661,512.896214651299,2351.496962850337,1688.2629546885755
b3879,595.3343892868533,332.6238423927063,160.6205814526403,2069.855970577507,1384.69173565434,1893.9934906242436
b0364,0.0,1656.6872592100815,0.0,2580.1420263756186,1643.2147451243318,628.8567412878928
b1318,569.5183119590397,476.88335414865907,1532.858843805255,1815.365482391748,1135.6124890873616,544.0194068814317
b4807,0.0,0.0,1442.7999050716937,1553.044517646427,3561.479084798929,0.0
b4651,377.85349543436286,421.752330547658,0.0,1752.7216699152534,3014.9213067870282,961.8432788332525
b0532,424.0095124749993,828.8030548017158,970.2225873873358,1720.0946842504125,1338.6533915021496,809.1360769016226
b3078,288.67068284737036,752.5384721536643,829.0993019491779,3010.8182371515186,1278.4494029954392,244.96780309865636
b4569,790.1284273058105,1059.4345035325703,1447.4421184084752,916.1657574687326,945.5567606642169,502.6612063582819
b4365,0.0,849.0177634554161,409.4432163041293,1542.603882233678,757.8619729668254,2659.650433642555
b0574,450.60789517638307,1384.7075427784764,363.94952560367045,1960.2292987436415,899.5184165120265,1004.2619460364831
b2445,747.1016317594546,417.15807858090795,0.0,2167.73692757203,1490.9340683132407,1427.3881513887077
b2534,0.0,721.2975587797637,0.0,2244.7366137410545,2144.914649346919,1436.9323515094345
b0040,819.0737261279046,407.05072425405774,980.4354567282552,1477.3499109039963,1937.151865480624,347.83307106649045
b4419,0.0,0.0,0.0,1481.265149183777,1698.6968521795357,3251.390841127621
b3329,1622.501344784407,0.0,873.6645499822804,2195.143595530496,718.9064509918952,344.65167102624815
b0716,129.86269201263818,580.713448597211,2238.475270996045,1204.5883107459263,1208.8016515857155,496.2984062777973
b0603,152.54954784617135,853.6120154221662,822.6002032776838,708.6581286403444,1624.327219318305,1749.7700221332598
b1580,540.5730131369456,1057.59680274587,1456.7265450820382,784.3527353827753,1078.9499116692812,688.2428753724155
b0365,143.16188336333002,319.7599368858061,154.12148278114617,1494.3159434497134,1332.7510396877663,2734.943567928289
b4185,0.0,482.3964565087592,697.260443184583,1000.9959201973189,2296.0148557951334,1647.9652208455066
b0363,345.77897511798835,257.2781101380049,620.1997017940099,2004.6019992478252,766.1252655069623,2053.063492636358
b0248,600.810526901844,1007.0600311116192,324.02649090734946,2439.193448303506,799.1784356675091,764.5964763382304
b3722,587.5113355511522,902.3110862697172,1028.7144754307828,1618.298488976109,781.471380224359,747.6290094569383
b4445,0.0,1879.0490544007857,0.0,1951.093742757486,2236.9913376512995,0.0
b0521,1079.581415526751,689.1377950125132,166.1912374567781,536.3876443299845,1640.8538043985786,1374.3648173846695
b4631,0.0,0.0,1151.2689075218148,3719.4763657918634,0.0,1360.5787505436197
b1365,522.5799895448331,2334.798849502394,562.6362564179192,1211.1137078788945,0.0,664.9126084106388
b2371,120.47502752979686,134.15215742910254,129.98197342988232,2372.6343975472305,1600.7178120607716,1837.788756579963
b0508,355.1666396008297,198.47168496360376,382.51837895079655,3087.8179233205433,708.2822177260051,1355.2764171432157
b3584,930.9433945484302,831.5596059817658,802.1744645958452,863.9625804049872,1485.0317164988573,474.0286059961013
b1122,596.8990000339935,667.0853855721127,321.2411629052806,2769.378543231696,1191.0945961425653,379.64707146891334
b2386,1105.3974928545647,617.4674643312118,476.29108835378304,640.7939984574754,734.252565709292,1688.2629546885755
b1058,977.8817169626368,0.0,1053.782427449403,2268.2280434197396,0.0,1244.9878824148163
b0279,322.3098139108851,180.09467709660342,1563.497451828013,1122.3683068705272,643.356347767788,1642.6628874451026
b1041,302.7521795716324,338.1369447528064,651.7667524841241,702.1327315073763,402.54039374094623,3079.5952389545373
b1394,174.4540983061344,586.2265509573111,188.47386147332935,3243.122375085186,465.10532297341,1335.1275502216813
b0777,364.554304083671,1222.9898735488732,589.5610937712519,1058.419414967439,728.3502138949086,1393.4532176261232
b2047,592.987473166143,0.0,106.77090674597476,3210.495389420345,1051.7990933231176,1006.3828793966445
b0988,1368.2520983741215,917.0126925633175,1179.1221875425038,634.2686013245072,0.0,696.7266088130616
b4017,63.36673525917887,704.7582516994634,475.36264568642673,1901.500724546928,1928.8885729404872,722.177809135
b2481,892.6104312434949,747.9442201869142,240.4666508452823,2069.855970577507,296.2980610820455,1135.7598143664977
b3720,170.54257143828386,476.88335414865907,367.6632962730957,2373.939476973824,1587.7326380691281,868.5222109861453
b0996,587.5113355511522,262.791212498105,1393.5924437018095,818.2848004742099,781.471380224359,1346.7926837025695
b2723,603.9397483961245,843.504661095316,1057.4961981188283,788.2679736625563,1204.0797701342087,672.3358751712041
b2930,285.54146135308997,797.5621414278152,922.8720113521645,1986.3308872755142,759.0424433297021,726.419675855323
b2229,221.39242072034097,493.4226612289594,237.68132284321337,1537.3835645273034,1763.6227221377528,1406.1788177870924
b4294,499.8931337112999,1675.064267077082,1076.9934941333106,1158.910530815149,664.6048142995681,0.0
b1553,1384.6805112190937,618.3863147245618,1193.0488275528485,0.0,0.0,1410.4206845074154
b0984,131.4273027597784,147.0160629360028,212.6133708245932,3051.2756993759212,1398.8573800088602,1004.2619460364831
b0348,438.0910091992613,488.8284092622093,1414.9466250510045,845.6914684326763,388.3747493864261,1485.7138187931496
b1029,698.5986985981077,780.1039839541648,300.81542422344194,1457.7737195050915,743.6963286123054,1244.9878824148163
b3047,735.3670511559029,1643.8233537031813,396.44501896114105,1278.9778380617636,978.6099308247638,0.0
b1455,0.0,723.1352595664638,697.260443184583,1502.1464200092753,1722.306259437069,823.9826104227533
b2482,477.9885832513369,228.79374794415435,882.9489766558435,1346.8419682446327,1180.4703628766752,1130.457480966094
b1142,442.00253606711186,0.0,0.0,1537.3835645273034,587.8742407125842,2813.4181022542657
b1942,0.0,1388.3829443518764,669.4071631638939,1080.605765219531,826.3292540136727,1186.6622150103744
b2645,0.0,484.2341572954592,1401.9484277080164,3017.343634284487,0.0,552.5031403220778
b4660,772.135403713698,670.7607871455127,647.1245391473426,696.9124138010018,1141.514840901745,983.0526124348678
b0936,1149.2065937744908,481.4776061154092,619.2712591266536,1666.5864277600735,0.0,914.1222782296181
b1885,344.21436437084816,865.5570705357164,1113.2027581602065,1297.2489500340744,801.5393763932625,548.2612736017547
b2634,196.35864876609747,439.2104880213084,211.6849281572369,2278.6686788324887,1044.7162711458575,1250.29021581522
b3139,0.0,1341.5215742910254,554.2802724117124,1194.1476753331772,1368.1651505740665,655.3684082899118
b1009,688.4287287416963,769.0777792339646,1113.2027581602065,1597.4172181506108,229.011250398075,437.97273887335535
b0331,928.59647842772,172.7438739498033,1334.1721129910063,1076.6905269397498,617.3859997845011,590.6799408049852
b2760,91.5297287077028,305.97718098555583,492.0746136988402,1378.16387448288,1701.057792905289,1279.9832828574815
b4604,0.0,0.0,1801.1787746712264,969.6740139590717,1112.003081829828,1063.6480801210057
b1500,0.0,778.2662831674648,0.0,807.8441650614608,3705.4964690698835,0.0
b0367,0.0,1488.5376372270284,179.18943479976633,1352.0622859510072,1107.2812003783213,848.3733440646108
b1010,1782.0916409927092,0.0,0.0,2479.6509105279088,473.36861551354673,0.0
b4184,0.0,772.7531808073647,0.0,2805.920767176318,1378.7893838399566,440.0936722335168
b3269,933.2903106691406,1173.3719523079724,376.9477229466587,947.4876637069799,931.3911163096967,148.4653352113069
b3120,255.0315517838557,856.3685666022163,274.81902953746544,1185.0121193470218,1698.6968521795357,650.0660748895081
b2722,895.7396527377753,166.31192119635315,321.2411629052806,1211.1137078788945,1389.4136171058467,760.3546096179074
b2221,0.0,1162.3457475877722,448.437808333094,482.8793878396454,2213.381930393766,529.172873360301
b3659,233.1270013238926,0.0,376.0192802793024,1215.0289461586754,1856.87988080501,1333.0066168615197
b2626,0.0,983.1699208845187,236.75288017585706,1275.0625997819825,585.5132999868309,1679.7792212479294
b3327,691.5579502359767,257.2781101380049,372.3055096098772,1737.0607167961298,919.5864126809299,732.7824759358076
b4257,0.0,514.5562202760098,496.7168270356217,1603.942615283579,766.1252655069623,1466.625418551696
b0373,459.99555965922434,0.0,1981.296652138349,0.0,611.4836479701178,1170.755214809163
b4028,186.97098428325614,208.57903929045398,402.9441176326352,866.5727392581745,2484.890113855401,713.6940756943538
b0544,361.42508258939057,907.8241886298173,291.5309975498789,1990.2461255552953,720.0869213547719,460.24253915505136
b1502,150.98493709903113,0.0,162.47746678735288,2447.023924863068,1603.078752786525,767.7778763784728
b0326,844.8898034557182,377.6475116668572,545.9242884055058,1371.6384773499117,449.75920825601327,860.0384775454992
