gene_id,gene_name,mean_control,mean_treatment,log2_fold_change,pvalue,padj,significant
b3061,ttdA,8.722250760309702,1.108607348254108,-7.613643412055595,5.197742276129937e-06,0.0077758224450903,True
b1480,sra,7.899535773224031,7.483022344121433,-0.416513429102598,0.3090816232285191,0.4528757182662729,False
b3468,yhhN,8.419112308272073,6.430029810152532,-1.989082498119541,0.0003994774938316,0.0355164669802506,True
b3128,garD,7.489159164759894,7.685558525703581,0.1963993609436869,0.7746149239910358,0.8423726142165662,False
b1841,yobA,8.088121698740823,7.26794065732264,-0.8201810414181825,0.0141064757513495,0.0827810613219476,False
b3797,hisR,7.680272227397016,7.749484145935821,0.0692119185388051,0.8368005911038777,0.8904977821849651,False
b0484,copA,8.211519376838686,6.928451219438977,-1.2830681573997085,0.0364468981244788,0.1249607935696417,False
b3180,yhbY,8.093161469317193,7.258499165783292,-0.8346623035339018,0.0114426318218029,0.0763068820449502,False
b1647,ydhF,7.624391092805903,7.788467136585744,0.1640760437798407,0.6355057263301136,0.7360870664757491,False
b2346,mlaA,7.904932625825006,7.556946051411227,-0.3479865744137784,0.0046786839012601,0.0584900650385945,False
b2080,yegP,7.557433836922248,7.592727175577093,0.0352933386548457,0.9607563396582096,0.9726763935001228,False
b3209,elbB,8.021812425000277,7.320658549738888,-0.7011538752613893,0.0726615902926147,0.1783902245298978,False
b3009,yghB,8.231064915283781,6.848892005143497,-1.3821729101402838,0.0235556414238101,0.100747562959041,False
b1618,uidR,8.309171874139894,6.710563724900797,-1.598608149239097,0.0030285669275887,0.0518786579046508,False
b1105,lpoB,7.466846450430914,7.936163681316157,0.4693172308852427,0.0387316166238712,0.1294322378316708,False
b3567,xylG,7.364818678380481,7.662159709718202,0.2973410313377211,0.7121832100911536,0.7909111745911312,False
b3961,oxyR,7.790092694428623,7.646622801429786,-0.1434698929988362,0.3184829681321695,0.4634732687993439,False
b2992,hybE,7.534650094205127,7.6360695223322415,0.1014194281271141,0.8836637772172203,0.9238089928854168,False
b1782,mipA,6.826086579541297,8.177878137821802,1.351791558280505,0.0343643688067374,0.1206786284856321,False
b1908,yecA,8.090869892820157,7.147255695120837,-0.9436141976993202,0.0348348976754801,0.1217593619685007,False
b3636,rpmG,7.460814357064443,7.888802130504448,0.4279877734400052,0.1807888803668479,0.3143667164224771,False
b2729,hypD,7.269770486345236,7.715285774862582,0.4455152885173454,0.5440597372124877,0.6671641216523371,False
b1910,cysT,7.96681001737312,7.379596800718822,-0.5872132166542983,0.0179500177783903,0.0903135423648158,False
b0581,ybdK,6.113952390586441,8.402825285893178,2.2888728953067368,0.0044184991609617,0.0578140648233128,False
b3244,tldD,7.79215257842128,7.607857738738957,-0.1842948396823231,0.1199210319757727,0.2415456195239054,False
b1200,dhaK,7.819333162983908,7.567658506659161,-0.2516746563247478,0.0613487238888867,0.1643431151720455,False
b2569,lepA,7.282899742782586,7.990004388297966,0.70710464551538,0.0472617107707216,0.1428570089455557,False
b2585,pssA,7.945233427392104,7.343113125435579,-0.6021203019565249,0.0980288068501313,0.2131556614066809,False
b3608,gpsA,7.375143464073235,7.929096717585973,0.5539532535127378,0.0688461393435724,0.1743687772990706,False
b2834,tas,7.592571229704767,7.78775382282615,0.195182593121383,0.1317160565305511,0.2566833094698711,False
b2990,hybG,8.005724268514248,7.100369888691179,-0.905354379823069,0.1922288180088416,0.3282811777867888,False
b2398,yfeC,8.314951042380313,6.505125473348199,-1.8098255690321148,0.0019637675980382,0.0459365657209637,True
b4618,tisB,8.023132215466704,7.167849632997966,-0.855282582468738,0.0663412975263344,0.1707223298728148,False
b0391,ppnP,7.9066894361627185,7.400140917100448,-0.50654851906227,0.0880838179638171,0.1997575416986413,False
b1928,yedD,7.799347524473429,7.55543698975189,-0.2439105347215395,0.0833923980880923,0.1936187701083075,False
b3963,fabR,7.907690583158208,7.393009400096486,-0.5146811830617217,0.0490126014206197,0.1450979915407264,False
b3912,cpxR,7.752541392511046,7.594380550405314,-0.1581608421057314,0.2966670467760861,0.4402915694216516,False
b1127,pepT,7.241998690781014,8.002012132645484,0.7600134418644702,0.0039675476696697,0.0574133626048198,False
b2684,mprA,7.798222312565701,7.475694930884148,-0.322527381681553,0.3434548308280742,0.4871761317182039,False
b1440,ydcS,7.363441817686422,7.747405097412375,0.3839632797259531,0.5550518884196949,0.6738092710921262,False
b3408,feoA,8.103582487857631,6.925032096749608,-1.1785503911080228,0.0493976613979041,0.1458530949696011,False
b3204,ptsN,7.72225084541169,7.615848576754864,-0.1064022686568257,0.2969709655975511,0.4405969235047304,False
b1847,yebF,7.3840060918807024,7.838694796285632,0.4546887044049299,0.2215237059307074,0.3624492862621272,False
b0224,dpaA,7.619115804628596,7.641490207427406,0.0223744027988104,0.9450083957367746,0.9631894520483552,False
b0965,yccU,7.71322578732961,7.571443613783117,-0.1417821735464928,0.5379993269815162,0.6626072940430968,False
b0801,hcxB,8.050033536473938,6.964833759372714,-1.0851997771012245,0.0744610133505991,0.1811279284105632,False
b3202,rpoN,7.650928805009701,7.651480681660914,0.0005518766512127,0.9936447968410504,0.9961524613060714,False
b3564,xylB,7.400082694162793,7.388041385306689,-0.0120413088561042,0.9898060737723596,0.9938251984629496,False
b2281,nuoI,6.765123597887577,8.140081092236327,1.3749574943487506,0.0095731063124198,0.0729441445333448,False
b2512,bamB,7.553140914507053,7.725617189071895,0.1724762745648416,0.3545590648920733,0.498322417356776,False
b0098,secA,6.625745388942199,8.22691046353682,1.601165074594621,0.0028171484863911,0.050993211542904,False
b0189,rof,7.932402217118034,7.263790792614145,-0.6686114245038892,0.0216084717083012,0.0984556558648285,False
b2553,glnB,8.25398559670846,6.459522045832972,-1.7944635508754887,0.0100182028432875,0.0736211675363956,False
b0710,ybgI,7.793791951724146,7.398287481011309,-0.3955044707128374,0.2883190803121856,0.4326869721177847,False
b2703,srlE,2.91246488011974,7.861455186698355,4.948990306578615,0.0149593938921536,0.0827810613219476,False
b1864,yebC,6.866761781172246,8.094372062100147,1.2276102809279008,0.0145780256294167,0.0827810613219476,False
b3511,hdeD,7.833266772641454,6.48186653197638,-1.3514002406650745,0.3578791636946193,0.5011424919380504,False
b0174,ispU,7.67689100231545,7.572438809237068,-0.1044521930783828,0.5652211411459632,0.6804471892280198,False
b2947,gshB,8.052858636978952,7.015247379528616,-1.0376112574503358,0.0012325013283361,0.043335974252236,True
b0271,yagH,7.699170688002109,7.295445913903873,-0.4037247740982357,0.5858211059984227,0.6968367674850043,False
b1792,yeaO,7.557146825053766,7.68282983395715,0.1256830089033842,0.4515659121274539,0.5917161499643834,False
b4123,dcuB,6.559498580503335,7.764298598141977,1.2048000176386422,0.281227473196794,0.4255654422013384,False
b2507,guaA,7.561200123827859,7.653664760649711,0.0924646368218518,0.7210030198580242,0.7983867636621792,False
b0918,kdsB,7.759234326812925,7.4628742045537075,-0.2963601222592178,0.0890357690349952,0.2007209560305313,False
b0051,rsmA,7.451060347468663,7.7671843684599216,0.3161240209912588,0.0504481981073689,0.1477881939333365,False
b3844,fre,8.090135141933985,6.883489224728713,-1.2066459172052717,0.0020842179218199,0.0468876333152545,True
b0742,cpoB,7.252127796267203,7.848339911172263,0.5962121149050601,0.122738835656734,0.2453683271391637,False
b0187,yaeR,6.154890546886922,8.25181864105105,2.096928094164128,0.0027400246654376,0.0503851815525503,False
b2278,nuoL,6.812767508148998,8.074024814074967,1.2612573059259695,0.0062976632782023,0.0643871740447036,False
b3431,glgX,7.73671186319336,7.421730636686082,-0.3149812265072782,0.08982978981652,0.2015735769799914,False
b2498,upp,6.939715028888532,7.979563598157209,1.0398485692686767,0.0499516411442128,0.1470052232493293,False
b0185,accA,7.340965913294316,7.779808994297398,0.4388430810030819,0.0977949682626232,0.2130152325591068,False
b4135,yjdC,7.634381731140966,7.488032296705796,-0.1463494344351694,0.6083979987891159,0.7141196391643163,False
b0424,yajL,8.029914046827107,6.928459426602987,-1.1014546202241204,0.0013892037115904,0.0448411331316158,True
b3540,dppF,7.489211825175807,7.585183800227958,0.0959719750521514,0.8087043170511757,0.8695412014675794,False
b2513,yfgM,7.583945921293293,7.535305915004808,-0.048640006288485,0.862544832585149,0.9087092039066076,False
b4219,msrA,7.823694566662092,7.181368149495188,-0.6423264171669043,0.1383342007470588,0.264301359281737,False
b3291,mscL,7.663896669997089,7.447388699021457,-0.2165079709756323,0.4091282646204002,0.5528960107245878,False
b3255,accB,7.222426949965776,7.72588771829927,0.5034607683334942,0.3552060233523441,0.4989560666057341,False
b4613,dinQ,7.974323377399748,6.943680649000226,-1.0306427283995223,0.0302330525401914,0.1131489595410116,False
b0186,ldcC,4.852821624932784,8.3758180132727,3.522996388339915,0.0025172135767476,0.0487743538419419,True
b0414,ribD,7.709977506746092,7.413840613063724,-0.2961368936823678,0.0871970481843341,0.1986156611060588,False
b1274,topA,6.382859330633977,8.122051927163978,1.7391925965300017,0.0107792043036544,0.0752407119229399,False
b0529,folD,7.82151884472654,7.218298432736792,-0.6032204119897475,0.0899159266771557,0.2015735769799914,False
b3031,yqiA,7.990297022861884,6.961136060369377,-1.029160962492507,0.0014095457204878,0.0448411331316158,True
b3846,fadB,8.229514876474312,5.559380307682525,-2.670134568791787,0.0126560749863245,0.0797354784589913,False
b1066,rimJ,7.919616983538102,7.057879553133733,-0.8617374304043688,0.0085999642742785,0.06985388358499,False
b4329,yjiG,8.128460685909625,3.9607603615105114,-4.167700324399114,0.118072805058031,0.2396385029873505,False
b3946,fsaB,7.637394461414089,7.275860260575435,-0.3615342008386539,0.5385794819882598,0.6627761763540746,False
b0679,nagE,7.374997859720724,7.68714278613428,0.3121449264135556,0.2154241626334008,0.3563172817170537,False
b3739,atpI,7.931046151420695,7.020902036792328,-0.9101441146283672,0.004386062749105,0.0578140648233128,False
b0156,erpA,7.749549776918886,7.321358309920245,-0.4281914669986406,0.0104846084949504,0.0744819840294888,False
b3600,mtlD,6.78525437051685,8.030000955378048,1.2447465848611978,0.0041944688211368,0.0578073548886008,False
b3055,ygiM,7.744801197917536,7.1804815696951785,-0.5643196282223579,0.2893380308530586,0.4335235256851995,False
b4233,mpl,7.744201658266977,7.3226627279564065,-0.4215389303105707,0.0118046778596763,0.0774552547284025,False
b2913,serA,7.91819006250233,7.013016365142718,-0.9051736973596114,0.01662955385617,0.0862785324002557,False
b4207,fklB,7.310083724681199,7.693174395710252,0.3830906710290529,0.280226564330973,0.4248054682185832,False
b0125,hpt,7.13671896538419,7.827003027126696,0.6902840617425063,0.0512869591656239,0.1495619705882522,False
b0161,degP,7.345440258818633,7.715625326788934,0.3701850679703007,0.0413377860140802,0.1345200184201594,False
b0796,cecR,8.125859852594667,6.518746989555702,-1.6071128630389646,0.0016673912821039,0.0452180482427848,True
b3289,rsmB,7.835317552042475,7.157503300153682,-0.6778142518887931,0.0148532170032006,0.0827810613219476,False
b3705,yidC,6.855057475000803,7.911550425045668,1.0564929500448654,0.0693099113375471,0.1748332912181364,False
b4160,psd,7.662032463240742,7.349683765208515,-0.3123486980322267,0.3156135229404189,0.4601928170749187,False
b0413,nrdR,7.730251453848268,7.281882257441835,-0.4483691964064329,0.0712017662030539,0.1770658405988966,False
b2867,xdhB,8.097786462820961,5.963130752037871,-2.1346557107830906,0.1033850314928436,0.220214533146598,False
b1646,sodC,7.128302238794535,7.723112768563517,0.5948105297689823,0.2675616304285111,0.4113794441120788,False
b4453,ldrD,7.646614420511551,6.894882831029437,-0.7517315894821142,0.3755019365196663,0.5191782782194277,False
b1104,ycfL,7.338646263340895,7.670073365952736,0.3314271026118414,0.0359052794905186,0.1241470680689118,False
b4381,deoC,7.727464775622582,7.196415352708968,-0.5310494229136138,0.1378545647306945,0.2639467945867563,False
b3803,hemX,7.528558830861577,7.472796758836754,-0.055762072024823,0.6953802993787925,0.7802166959030052,False
b4260,pepA,7.28116018832995,7.655040510633799,0.3738803223038491,0.2324282515513522,0.3736167596570446,False
b2661,gabD,6.877815329763924,7.63984808775519,0.7620327579912667,0.397736517170501,0.5405940306060596,False
b3712,yieE,8.151518207155002,6.219281021898719,-1.932237185256283,0.0006001120990395,0.0378496772203326,True
b0418,pgpA,7.9974612052795635,6.645096677577052,-1.3523645277025116,0.0091161827635818,0.0713041826664555,False
b1806,yeaY,7.838792882959344,6.927987457616504,-0.91080542534284,0.0696605795776558,0.1753430628965336,False
b3499,rlmJ,7.72441576026105,7.17962017897673,-0.5447955812843199,0.0612745381992679,0.1643431151720455,False
b4391,ettA,6.9990992039468445,7.800369761480407,0.801270557533563,0.048613747775272,0.1444476870977266,False
b2868,xdhC,8.053494404036154,6.059066316006745,-1.9944280880294096,0.0769055285171285,0.1854658849999315,False
Novel00083,-,7.216932777371508,7.6652031739314035,0.4482703965598951,0.1984928601562406,0.3352260378740034,False
b0553,nmpC,5.401586607229199,8.012359879375436,2.610773272146237,0.0225993239036154,0.0998226253078919,False
b0110,ampD,8.063147217906034,6.441405067887277,-1.6217421500187568,0.0023813436265481,0.0481417576394055,True
b2977,glcG,7.534579661966116,7.025637436774389,-0.5089422251917268,0.4884038861257008,0.6232461304896632,False
b3802,hemY,7.184488976218039,7.717958526698503,0.5334695504804641,0.0036239960896069,0.0551338794920547,False
b0387,yaiI,7.80617978515243,6.982591086338931,-0.8235886988134995,0.0649863028317444,0.1690612145507491,False
b0082,rsmH,7.201847113109011,7.67710414877513,0.475257035666119,0.0990996538429502,0.214652145968707,False
b3607,cysE,7.651417515777389,7.253327176441328,-0.3980903393360613,0.0730139086564065,0.1789471199284596,False
b3494,uspB,7.822811652618211,6.705042680043948,-1.1177689725742628,0.084058773276493,0.1944617394148973,False
b4784,yqgG,7.246236789110515,7.56204529164679,0.3158085025362744,0.5183048959825525,0.6461534369915821,False
b3201,lptB,7.210897092727368,7.669493698628901,0.4585966059015334,0.0219932314283157,0.0987704035406948,False
b2495,yfgD,7.484674621966612,7.406099141788452,-0.0785754801781593,0.7263738306157084,0.8033429649589204,False
b0907,serC,7.395839366280573,7.511862193070918,0.1160228267903455,0.3041373031735911,0.447971190234026,False
b2948,yqgE,7.730204359827456,7.087658606313576,-0.6425457535138808,0.0153980220799357,0.0831717890107936,False
b3863,polA,7.695078371652987,7.154538199567181,-0.5405401720858061,0.0004725915782874,0.037162274841248,False
b0380,yaiZ,8.148973796332728,5.926234431361085,-2.222739364971643,0.0028411387870346,0.0510041235048468,False
b3401,hslO,6.305527375028793,7.98411282554047,1.6785854505116775,0.0136852550989797,0.0818341793843579,False
b2599,pheA,7.278355850529036,7.529063845156884,0.2507079946278479,0.4700349121640951,0.6078012435455362,False
b3806,cyaA,7.826310611540308,6.910525505908656,-0.9157851056316516,0.0019754360927241,0.0459365657209637,False
b1203,ychF,7.148519909291344,7.66705842505785,0.5185385157665063,0.0778707394811199,0.1866901061919157,False
b0126,can,7.55179177762047,7.275746994689769,-0.2760447829307013,0.3660756512312703,0.5092831750545385,False
b0973,hyaB,8.009699792981765,5.695852591683003,-2.3138472012987616,0.1116194312307156,0.2308233476052287,False
b4542,yohO,8.207193404817891,5.4495428811466935,-2.757650523671198,0.0076879413784104,0.0682455837127008,False
b4547,ypfN,7.756301451881789,6.941119639361006,-0.815181812520783,0.056293412175254,0.1572303961399668,False
b3400,hslR,6.463226257867466,7.97674867820785,1.5135224203403848,0.0032774325776011,0.0525176985078077,False
b4258,valS,6.635582585104306,7.8879397815962,1.2523571964918938,0.0144395087773819,0.0827810613219476,False
b3126,garL,7.365721683587464,7.09915983057419,-0.2665618530132736,0.7393170281995818,0.8138471480401577,False
b1277,ribA,7.915562139548876,6.677641180529506,-1.2379209590193696,0.0021031594365686,0.0468876333152545,True
b0867,amiD,7.781131955787785,6.857141243664031,-0.9239907121237544,0.0589962186895868,0.1609574647287937,False
b3742,mioC,7.314745075281787,7.487703582208329,0.172958506926542,0.5614488403622658,0.6777252274195398,False
b0472,recR,6.940110910531899,7.739588320438126,0.7994774099062267,0.0478805317290534,0.1436415951871604,False
b0238,gpt,7.196980029936786,7.537200707366988,0.3402206774302021,0.437996414581259,0.5786658547661732,False
b3205,rapZ,7.480692789000688,7.364479053984104,-0.1162137350165837,0.1580696630366533,0.287795800287424,False
b0794,ybhF,7.901248800989207,6.559563068887315,-1.341685732101892,0.0208419693634123,0.0968900728136995,False
b3752,rbsK,7.153571657829812,7.623689210615725,0.4701175527859131,0.0434712438752723,0.1375267975241805,False
b3042,ubiK,7.637345064196711,7.120463749300107,-0.5168813148966036,0.0463935952495459,0.1417389077467406,False
b4485,ytfR,7.8481407420470815,6.435561851881183,-1.4125788901658982,0.0607820910821933,0.1636412866088085,False
b4214,cysQ,7.624609421797171,7.036291634250989,-0.588317787546182,0.1715687253294119,0.3039875401809714,False
b1982,amn,7.638175976498065,7.075995679339228,-0.5621802971588368,0.0849102986296351,0.1953514277833995,False
b2728,hypC,7.063863713200171,7.4361207288344175,0.3722570156342462,0.5539800354826265,0.6730542499312474,False
b3389,aroB,7.269552651897793,7.512757310631844,0.2432046587340517,0.1545079791494516,0.2841933649273521,False
b0113,pdhR,6.632659437830889,7.876609085660335,1.2439496478294458,0.0029329017807402,0.0516190713410286,False
b4238,nrdD,7.201858680949729,7.433150006865152,0.2312913259154232,0.6285473919567794,0.7300519397261972,False
b0809,glnQ,7.636902196367203,6.963072100299741,-0.6738300960674612,0.2029295925499365,0.3404665463043421,False
b0220,ivy,7.33262529678202,7.416219067328773,0.0835937705467531,0.7515297983839445,0.8238558219704795,False
b0027,lspA,6.784036415871594,7.779759166492146,0.9957227506205512,0.0182284768880097,0.0911416334557077,False
b4041,plsB,7.415135510865592,7.345066118811744,-0.0700693920538482,0.7122654526641439,0.7909111745911312,False
b3040,zupT,7.953763340850812,6.422895598581221,-1.530867742269591,0.0021877016523395,0.0472257393873538,True
b4180,rlmB,7.435146240687697,7.326679428486403,-0.1084668122012937,0.4533735212987029,0.593391765409326,False
b4406,yaeP,7.623186161205885,7.055986230272008,-0.567199930933878,0.0583953052643612,0.160544357316708,False
b0421,ispA,7.527370186854189,7.180784029030161,-0.3465861578240279,0.1738209418588109,0.3062851931929107,False
b1590,ynfH,6.800956175300981,7.362236702513531,0.5612805272125501,0.5347827348550701,0.659610671844508,False
b4774,yncP,7.424732765158421,7.248485861793559,-0.1762469033648619,0.6208179231530038,0.7235083975878164,False
b3170,rimP,6.906173470310794,7.673603164578495,0.767429694267701,0.0458510366858087,0.1408483591005541,False
b4149,blc,6.914792491995521,7.564959250221392,0.650166758225871,0.2911252515647275,0.435040315937721,False
b0030,rihC,7.108097141289828,7.521439807750703,0.413342666460875,0.2445050596040545,0.3869318432662188,False
b2829,ptsP,7.874240399634943,6.533696165871219,-1.3405442337637243,0.0011263703385671,0.0421262506624095,True
b0081,mraZ,7.164826650468828,7.477253934349126,0.3124272838802984,0.3437824280294644,0.4873327659495377,False
b2331,smrB,7.796252078622312,6.7080468020251525,-1.0882052765971597,0.0016210722784457,0.0452180482427848,True
b4065,yjcE,6.888496670982396,7.613234419513269,0.724737748530873,0.1457625604612387,0.2741753442372336,False
b3640,dut,7.082355675376104,7.548671690762628,0.466316015386524,0.1324316920558339,0.2575188188676701,False
b3885,yihX,7.493721362552591,7.183765591393198,-0.3099557711593936,0.0892121952776019,0.2007209560305313,False
b0097,secM,7.432927262267506,7.2613272858621505,-0.1715999764053553,0.0617961206509659,0.1651822450753633,False
b2279,nuoK,6.878375727011037,7.634897120563134,0.7565213935520969,0.0886918846082057,0.2006296260693687,False
b2581,yfiF,6.978648216617638,7.61663969545154,0.6379914788339018,0.0519737975035632,0.1503922651166935,False
b1848,yebG,7.802982028829436,6.658316207987596,-1.1446658208418397,0.0017920662888516,0.0454901889610538,True
b1589,ynfG,6.619887333313574,7.353716940248614,0.7338296069350401,0.4680984420197155,0.6062989344255363,False
b0003,thrB,7.859424683600259,6.518825995980135,-1.3405986876201244,0.0019031485538716,0.045921132848259,True
sRNA00010,-,7.813850338586417,6.541470831119551,-1.2723795074668658,0.0109362335899627,0.0754793858189458,False
b1446,ydcY,7.854649149797488,6.504523509377616,-1.350125640419873,0.0030094282225022,0.0518786579046508,False
b1830,prc,7.149044311025256,7.461598260022995,0.3125539489977385,0.3539839576385808,0.49798065120593,False
b2377,yfdY,8.006187668760887,5.992362361054897,-2.01382530770599,0.0038077113723559,0.0562138442076755,False
b2479,gcvR,7.530223437893358,7.117859581428359,-0.4123638564649994,0.0025434765946694,0.0487743538419419,False
b0034,caiF,7.078309581990105,7.258592854559542,0.1802832725694374,0.8090273912392711,0.8696802232052332,False
b0711,pxpB,7.458869818887167,7.145350499508705,-0.3135193193784618,0.3230174425632264,0.4674950926229476,False
b1564,relB,7.4180994140473215,7.20735787478317,-0.2107415392641511,0.4314945424235004,0.572434970853287,False
b0240,crl,8.073914058075482,5.446114706005233,-2.62779935207025,0.0033735555112441,0.0529802090495681,False
b0025,ribF,7.334408809759904,7.32249136560629,-0.0119174441536138,0.9265429179203906,0.9540223278844162,False
b0171,pyrH,7.461690416965084,7.147500546587888,-0.3141898703771959,0.2633179422225071,0.4063392552511586,False
b3860,dsbA,6.999063206439783,7.566177523247628,0.567114316807845,0.0609267064274905,0.1639322892365572,False
b1323,tyrR,7.526931640766211,7.081199465139563,-0.4457321756266479,0.0056559374014343,0.0616112792661102,False
b0091,murC,6.601656787951409,7.78644419684473,1.184787408893321,0.0019693260424432,0.0459365657209637,True
b3644,yicC,7.307064535113882,7.32873373055246,0.0216691954385783,0.8700151584958229,0.914754784064682,False
b4222,ytfP,7.624429909057846,6.912951771077864,-0.7114781379799817,0.002263060614201,0.0472257393873538,False
b3845,fadA,7.85420465061284,5.773821529742212,-2.0803831208706285,0.0377652320501983,0.1281060674660807,False
b3091,uxaA,7.238319083951677,7.176188873595568,-0.0621302103561092,0.9118823583309452,0.9431961337149763,False
b1638,pdxH,7.568748751257684,6.978282970731172,-0.5904657805265119,0.0154001240347525,0.0831717890107936,False
b2009,sbmC,7.572918231349057,6.970818186320319,-0.6021000450287382,0.0140252801374311,0.0827810613219476,False
b1063,yceB,7.675090342123094,6.753134304168338,-0.9219560379547564,0.0420763805842974,0.1352713438841883,False
b0972,hyaA,7.936051203944352,5.460904091465443,-2.4751471124789086,0.0751426576849191,0.182489311520518,False
b1378,ydbK,7.280158499801986,7.328542350034996,0.0483838502330105,0.4165125097482486,0.5598407139113926,False
b1763,topB,7.6431971282037,6.848974078568065,-0.7942230496356348,0.0011121515863918,0.0421262506624095,False
b3081,fadH,8.062216442103697,4.878311196528263,-3.183905245575434,0.0021673310957195,0.0472257393873538,True
b0487,cueR,7.573458063440583,6.875619015308381,-0.6978390481322023,0.1069423768629797,0.2248624556446622,False
b3704,rnpA,6.234917149620742,7.801730204754999,1.566813055134257,0.027887083889868,0.1087948281825403,False
b3150,dolP,7.467557496609916,7.0644592175616525,-0.4030982790482635,0.1636326008485158,0.2946962731172308,False
b2989,yghU,7.214294038033329,7.333267986729832,0.1189739486965031,0.6430770864118849,0.7423173775248301,False
b0480,ushA,7.531233940962378,6.990401552342417,-0.5408323886199611,0.0325280257889906,0.1178254880879659,False
b3809,dapF,7.647201375082584,6.797428122471112,-0.8497732526114721,0.0096219186926837,0.0729677276242261,False
b0662,ubiF,7.540460262421966,6.970866084247781,-0.5695941781741851,0.0233927335667208,0.100747562959041,False
b3095,yqjA,7.442688061125684,7.092163134652071,-0.3505249264736125,0.1648185907341714,0.2960007343797364,False
b2329,aroC,7.274138345159518,7.284199634492246,0.0100612893327287,0.9548106013750766,0.968623412968206,False
b3011,yqhD,7.130163704492961,7.337769852238547,0.2076061477455857,0.5837154766012307,0.6952534657607015,False
b1795,yeaQ,6.905783570197453,7.456272032837581,0.5504884626401276,0.3205927573795136,0.4653364473218814,False
b3226,nanR,7.749074750072796,6.555370415594698,-1.193704334478098,0.0027387086155506,0.0503851815525503,False
b2231,gyrA,6.997754657705063,7.472416396012893,0.4746617383078302,0.1753897516359421,0.307445120581639,False
b4018,iclR,7.800715031890991,6.426343653393944,-1.374371378497048,0.0015177629099227,0.0448411331316158,True
b0897,ycaC,6.766695500154996,7.540358194896862,0.7736626947418657,0.192575515652476,0.3284982570309056,False
b3167,rbfA,6.943058180236164,7.515301525131888,0.5722433448957238,0.068796542749655,0.1743415493283185,False
b4161,rsgA,7.1274987509850405,7.406223623718165,0.2787248727331244,0.0259803620675962,0.1056294838959816,False
b1091,fabH,6.978515440256731,7.4894132432750595,0.5108978030183282,0.0849695408447522,0.1953514277833995,False
b3002,yqhA,7.740002985519919,6.492761895630163,-1.2472410898897568,0.0133464454149666,0.081024267299225,False
b0009,mog,7.507919479133956,6.957893837150688,-0.5500256419832681,0.0287525721850244,0.1097292040530525,False
b2662,gabT,6.540210691205804,7.400124932969569,0.8599142417637653,0.386642173009498,0.5296856143060522,False
b3997,hemE,7.29377864178229,7.21830741424369,-0.0754712275385998,0.6159817320280176,0.7199065617828772,False
b0578,nfsB,6.848225765685352,7.538850136880588,0.690624371195236,0.0550023537934335,0.1556434828656555,False
b1637,tyrS,7.018002405407743,7.4604740485246515,0.4424716431169084,0.0275806621496789,0.1083430221051144,False
b1852,zwf,6.854244168632195,7.560664948805418,0.7064207801732234,0.0129302569461083,0.0802313590513358,False
b3697,yidA,7.4244418976997055,7.066829624847834,-0.3576122728518713,0.0460652030322779,0.1412697265678681,False
b1953,yodD,7.433443233794208,6.822450685491013,-0.6109925483031953,0.2734903729837041,0.4174884921905324,False
b0610,rnk,7.182031763530477,7.323371583255536,0.1413398197250588,0.2035446337509631,0.3412433008122236,False
b4380,yjjI,7.080628573670339,7.163412215071791,0.082783641401452,0.8950065213352983,0.9311055326269864,False
b2293,hxpA,7.11537453584635,7.3610332580951505,0.2456587222488009,0.1028074909695849,0.2195052423746419,False
b3237,argR,7.440882760241138,7.012908390783186,-0.4279743694579521,0.0181238359380282,0.0908824309384033,False
b1869,yecN,7.503714663629357,6.902227325829917,-0.6014873377994405,0.0339359830197958,0.1198305993649439,False
b3282,tsaC,7.192280509413557,7.290968110753521,0.0986876013399644,0.319881062385854,0.464603950805085,False
b2895,fldB,7.618252443803726,6.7309242683143005,-0.8873281754894258,0.0003347770308655,0.0355164669802506,False
b2330,prmB,7.063424326578303,7.355320164129599,0.2918958375512961,0.3388887945689732,0.4831426016599592,False
b3397,nudE,7.650805008118034,6.615140236480268,-1.0356647716377667,0.010836903072949,0.0753359540472874,False
b3612,gpmM,6.51296008951622,7.599853860744242,1.0868937712280229,0.0683140811858292,0.1733146389836074,False
b2259,pmrD,7.863223365712169,5.934579942502094,-1.9286434232100744,0.0030057630645097,0.0518786579046508,False
b2524,iscX,7.112635061933688,7.310263053941431,0.1976279920077432,0.4626785533656119,0.6015357321856507,False
b0819,ldtB,6.899320073036662,7.473280640825244,0.573960567788582,0.0934762693550899,0.206457429559864,False
b1208,ispE,7.229548080524317,7.225149365050741,-0.0043987154735765,0.9631286110942084,0.9743837519990216,False
b2290,alaA,7.315558486126325,7.125151224605801,-0.1904072615205239,0.2274097966637031,0.3693865969694895,False
b0675,umpH,7.1231673881928295,7.323872726348955,0.2007053381561254,0.0262916330880849,0.1058267706720404,False
b1279,lapA,7.150936957022623,7.28693494177167,0.1359979847490473,0.3630466618650687,0.5058532811084844,False
b0146,sfsA,7.828939080360425,6.109404932950986,-1.7195341474094388,0.0021208087261579,0.0468876333152545,True
b3591,selA,7.411678690901188,6.946831225782932,-0.4648474651182557,0.1446950212647912,0.2727388725058307,False
b1588,ynfF,6.28687923428462,7.460176109905107,1.173296875620487,0.1746869982762374,0.307087837157757,False
b2520,yfhM,7.28362899877166,7.139872191161672,-0.1437568076099884,0.0553800009098468,0.1562196380159602,False
b3432,glgB,7.1540079983965335,7.240622736710654,0.0866147383141209,0.7026779016522615,0.7846773880605498,False
